cluster_id,article_title,paragraph_index,representative_span,source_count,candidate_count,accept_score,threshold,accepted,final_category,final_subcategory,sources
pathetic rout tragic mistake and painful   john __p2__c3,"'pathetic rout,' 'tragic mistake' and 'painful'   john mccain holds little back in describing helsinki",2,his blunders and capitulations,1,1,0.282051,0.5,False,Inflammatory Language,name-calling,adjudicated_prompt2
oregon democrats set to back down on climate bil__p2__c2,Oregon Democrats Set to Back Down on Climate Bill That Sent GOP Lawmakers Into Hiding,2,militias offered to help the Republicans and state Sen. Brian Boquist (R) implied he would shoot police officers,1,1,0.282051,0.5,False,Inflammatory Language,demonization,adjudicated_prompt2
every american is entitled to health care sen be__p1__c3,'Every American is entitled to health care': Sen. Bernie Sanders,1,private corporations to make billions of dollars in profits off Americans' health care,1,1,0.282051,0.5,False,Persuasive Propaganda,exaggeration,adjudicated_prompt2
us epa air chief under ethics scrutiny resigns__p2__c1,u.s. epa air chief under ethics scrutiny resigns,2,Wehrum is now suddenly leaving amidst investigations into his potential ethical misconduct,1,1,0.282051,0.5,False,Persuasive Propaganda,doubt,adjudicated_prompt2
biden criticizes amazon for paying 0 in corporat__p0__c2,Biden criticizes Amazon for paying $0 in corporate taxes,0,no company pulling in billions of dollars of profits should pay a lower tax rate than firefighters and teachers,1,1,0.282051,0.5,False,Persuasive Propaganda,exaggeration,adjudicated_prompt2
biden criticizes amazon for paying 0 in corporat__p1__c1,Biden criticizes Amazon for paying $0 in corporate taxes,1,treated inhumanely at the facilities,1,1,0.282051,0.5,False,Inflammatory Language,demonization,adjudicated_prompt2
biden criticizes amazon for paying 0 in corporat__p2__c2,Biden criticizes Amazon for paying $0 in corporate taxes,2,amid a furious backlash in Washington against the country's top tech giants,1,1,0.282051,0.5,False,Persuasive Propaganda,exaggeration,adjudicated_prompt2
ivanka trumps awkward presence at the g20 summit__p1__c2,Ivanka Trump's Awkward Presence At The G-20 Summit Didn't Go Over Well,1,It hurts our diplomatic standing when the President phones it in & the world moves on,1,1,0.282051,0.5,False,Persuasive Propaganda,doubt,adjudicated_prompt2
biden camp blasts baseless lies about his health__p0__c5,Biden camp blasts 'baseless lies' about his health,0,You know there is something wrong with the former vice president,1,1,0.282051,0.5,False,Persuasive Propaganda,doubt,adjudicated_prompt2
biden camp blasts baseless lies about his health__p1__c3,Biden camp blasts 'baseless lies' about his health,1,more crazy like a fox,1,1,0.282051,0.5,False,Inflammatory Language,name-calling,adjudicated_prompt2
biden camp blasts baseless lies about his health__p1__c4,Biden camp blasts 'baseless lies' about his health,1,He is not well,1,1,0.282051,0.5,False,Inflammatory Language,demonization,adjudicated_prompt2
underground terror tunnel dug from gaza into isr__p1__c1,"'Underground terror tunnel dug from Gaza into Israel' discovered, military says",1,groundbreaking technological defenses that are used along the Gaza border to protect our communities,1,1,0.282051,0.5,False,Persuasive Propaganda,exaggeration,adjudicated_prompt2
us had open beds as migrant kids languished at t__p3__c3,us had open beds as migrant kids languished at texas station,3,"This administration has not chosen to devote time, energy, or resources",1,1,0.282051,0.5,False,Inflammatory Language,scapegoating,adjudicated_prompt2
trump throws support behind no brainer measure t__p0__c3,Trump throws support behind 'no brainer' measure to ban burning of American flag,0,A no brainer!,1,1,0.282051,0.5,False,Persuasive Propaganda,slogans,adjudicated_prompt2
new york activists go on hunger strike to advoca__p1__c3,new york activists go on hunger strike to advocate for ending solitary confinement,1,Humane Alternatives to Long Term Solitary Confinement Act,1,1,0.282051,0.5,False,Persuasive Propaganda,slogans,adjudicated_prompt2
honduran man dies in ice custody at texas facili__p2__c1,Honduran man dies in ICE custody at Texas facility,2,Tell me what about that is due to a 'lack of funding?',1,1,0.282051,0.5,False,Persuasive Propaganda,doubt,adjudicated_prompt2
team usa opens womens world cup campaign e3 2019__p2__c1,"team usa opens women's world cup campaign, e3 2019: 5 things to know tuesday",2,immediately evoking memories of the Sept. 11 attacks,1,1,0.282051,0.5,False,Persuasive Propaganda,exaggeration,adjudicated_prompt2
supreme court wont strip federal agencies of all__p1__c2,"Supreme Court won't strip federal agencies of all power to interpret regulations, a top priority of conservatives",1,stalking horse for a much bigger issue,1,1,0.282051,0.5,False,Persuasive Propaganda,exaggeration,adjudicated_prompt2
iowa politics newsletter candidates return to io__p1__c2,iowa politics newsletter: candidates return to iowa after first democratic debates,1,get our country back on track,1,1,0.282051,0.5,False,Persuasive Propaganda,slogans,adjudicated_prompt2
dc mayor says trumps fourth of july celebration __p2__c1,DC mayor says Trump's Fourth of July celebration emptied security fund,2,Far-right extremists Proud Boys,1,1,0.282051,0.5,False,Inflammatory Language,name-calling,adjudicated_prompt2
protesters want all philadelphia police officers__p0__c2,Protesters Want All Philadelphia Police Officers Connected To Alleged Racist Social Media Posts To Be Removed From Streets,0,said openly that they hate the people whose communities they patrol,1,1,0.282051,0.5,False,Inflammatory Language,demonization,adjudicated_prompt2
protesters want all philadelphia police officers__p1__c2,Protesters Want All Philadelphia Police Officers Connected To Alleged Racist Social Media Posts To Be Removed From Streets,1,They say they won't be satisfied until all officers involved in this scandal are removed from the streets,1,1,0.282051,0.5,False,Persuasive Propaganda,exaggeration,adjudicated_prompt2
protesters want all philadelphia police officers__p2__c2,Protesters Want All Philadelphia Police Officers Connected To Alleged Racist Social Media Posts To Be Removed From Streets,2,"take over 6,000 police officers off the street",1,1,0.282051,0.5,False,Persuasive Propaganda,exaggeration,adjudicated_prompt2
gavin newsom agrees to sign california bill rest__p2__c3,Gavin Newsom agrees to sign California bill restricting vaccine exemptions,2,this bill not only violates the medical freedom of an individual,1,1,0.282051,0.5,False,Persuasive Propaganda,exaggeration,adjudicated_prompt2
team usa star ali krieger rips trump i refuse to__p0__c3,Team USA star Ali Krieger rips Trump: 'I refuse to respect a man that warrants no respect',0,staying silent at times can side with the oppressor,1,1,0.282051,0.5,False,Inflammatory Language,demonization,adjudicated_prompt2
team usa star ali krieger rips trump i refuse to__p1__c3,Team USA star Ali Krieger rips Trump: 'I refuse to respect a man that warrants no respect',1,In regards to the 'President's' tweet today,1,1,0.282051,0.5,False,Persuasive Propaganda,doubt,adjudicated_prompt2
senate confirms judge who attacked roe v wade ca__p1__c3,"senate confirms judge who attacked roe v. wade, called being transgender 'a delusion'",1,how anyone could expect Kacsmaryk to be a fair and impartial judge,1,1,0.282051,0.5,False,Persuasive Propaganda,doubt,adjudicated_prompt2
senate confirms judge who attacked roe v wade ca__p1__c4,"senate confirms judge who attacked roe v. wade, called being transgender 'a delusion'",1,a celestial phenomenon invisible to the non-lawyer eye,1,1,0.282051,0.5,False,Persuasive Propaganda,exaggeration,adjudicated_prompt2
senate confirms judge who attacked roe v wade ca__p2__c4,"senate confirms judge who attacked roe v. wade, called being transgender 'a delusion'",2,funneling anti-abortion and anti-LGBTQ nominees to the White House,1,1,0.282051,0.5,False,Inflammatory Language,name-calling,adjudicated_prompt2
senate confirms judge who attacked roe v wade ca__p2__c5,"senate confirms judge who attacked roe v. wade, called being transgender 'a delusion'",2,Why on earth is this man a nominee for a lifetime appointment?,1,1,0.282051,0.5,False,Persuasive Propaganda,doubt,adjudicated_prompt2
judge stops government lawyers quitting census q__p1__c2,Judge stops government lawyers quitting census question case,1,the Obama appointed judge on the Census case,1,1,0.282051,0.5,False,Inflammatory Language,name-calling,adjudicated_prompt2
judge stops government lawyers quitting census q__p1__c3,Judge stops government lawyers quitting census question case,1,Could this be a first?,1,1,0.282051,0.5,False,Persuasive Propaganda,doubt,adjudicated_prompt2
a florida city was forced to use pen and paper a__p1__c2,"A Florida city was forced to use pen and paper and pay a $500,000 ransom after hackers took control of its computers",1,The burning question is why the city's main network was not protected by the same layers of security,1,1,0.282051,0.5,False,Persuasive Propaganda,doubt,adjudicated_prompt2
samsungs galaxy note 10 reportedly launching on __p1__c1,Samsung's Galaxy Note 10 reportedly launching on August 7th,1,what the heck is going on with Samsung's foldable phone?,1,1,0.282051,0.5,False,Persuasive Propaganda,doubt,adjudicated_prompt2
trump vows to cure cancer and eradicate aids__p0__c3,trump vows to cure cancer and eradicate aids,0,We will push onward with new medical frontiers,1,1,0.282051,0.5,False,Persuasive Propaganda,slogans,adjudicated_prompt2
trump vows to cure cancer and eradicate aids__p1__c2,trump vows to cure cancer and eradicate aids,1,"why the hell didn't you do that over the last 50 years, Joe?",1,1,0.282051,0.5,False,Persuasive Propaganda,doubt,adjudicated_prompt2
trump vows to cure cancer and eradicate aids__p2__c2,trump vows to cure cancer and eradicate aids,2,Some observers couldn't help but wonder about the feasibility of the president's big promises,1,1,0.282051,0.5,False,Persuasive Propaganda,doubt,adjudicated_prompt2
climate crisis alaska is melting and its likely __p2__c2,climate crisis: alaska is melting and it's likely to accelerate global heating,2,dangerous acceleration of global heating that would cause tens of trillions of dollars in climate-related damage,1,1,0.282051,0.5,False,Persuasive Propaganda,exaggeration,adjudicated_prompt2
trump rips horrible new york times washington po__p1__c3,"trump rips 'horrible' new york times, washington post, wonders if people will 'demand' he stay in white house",1,"often referring to it as the ""enemy of the people.""",1,1,0.282051,0.5,False,Inflammatory Language,demonization,adjudicated_prompt2
did jared kushner violate the hatch act democrat__p1__c2,Did Jared Kushner Violate the Hatch Act? Democrats Request Investigation After Kellyanne Conway Findings,1,Jared Kushner has repeatedly benefited from special treatment,1,1,0.282051,0.5,False,Persuasive Propaganda,doubt,adjudicated_prompt2
ap fact check trump promises not just the moon b__p2__c3,"ap fact check: trump promises not just the moon, but mars",2,What kind of a deal is that?,1,1,0.282051,0.5,False,Persuasive Propaganda,doubt,adjudicated_prompt2
editorial six months after californias landmark __p0__c1,"editorial: six months after california's landmark police transparency law, many agencies still won't release their records",0,many police departments believe that compliance with the law is optional,1,1,0.282051,0.5,False,Persuasive Propaganda,doubt,adjudicated_prompt2
president donald trump suggests busing is just a__p1__c3,"president donald trump suggests busing is just a way ""to get people to schools""",1,some questioning whether he even understood what the practice of desegregation busing was,1,1,0.282051,0.5,False,Persuasive Propaganda,doubt,adjudicated_prompt2
nipsey hussle killing lapd to investigate why a __p1__c1,Nipsey Hussle killing: LAPD to investigate why a desk officer turned away a witness,1,her testimony raises questions about why she apparently wasn't taken seriously,1,1,0.282051,0.5,False,Persuasive Propaganda,doubt,adjudicated_prompt2
chris wallace challenges giuliani over trumps no__p1__c1,"Chris Wallace challenges Giuliani over Trump's 'no obstruction' claim: 'Mayor, that's not true'",1,"had people that I would find very, very questionable as people that should be investigating Donald Trump",1,1,0.282051,0.5,False,Persuasive Propaganda,doubt,adjudicated_prompt2
